,highest_education,employment_status,repayment_status,repayment_method_convenience,effectiveness_repayment_method,collection_strategy_effectiveness,interaction_quality_on_repayment,overall_experience_with_loan_process,gender_female,gender_male,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,region_0,region_1,school_0,school_1,school_2,school_3,loan_purpose_0,loan_purpose_1,loan_purpose_2,repayment_info_source_0,repayment_info_source_1,repayment_info_source_2,repayment_info_source_3,repayment_method_0,repayment_method_1,repayment_method_2,over_under_milion_0,over_under_milion_1,discipline_0,discipline_1,discipline_2
114,0,0,2,2,1,4,3,3,0.9547547760317496,0.0,0.01599492730882985,0.9279140080100662,0.9142364277251416,0.006208304543034652,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,89759 Mcknight Pike Apt. 810,Apt. 783
115,2,0,0,3,1,0,1,4,0.0,1.0,0.023109418651895464,0.0,0.0,0.016102625295708006,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,2850 Gina Knoll,Apt. 813
116,0,0,0,2,1,0,2,2,0.027888064703796733,0.0,1.0,0.9154095788661167,0.9188388039227764,0.02026898019150486,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,03268 Jessica Track,Apt. 845
117,0,0,1,2,0,2,3,2,0.9935227939777336,0.0,0.016743544212510744,0.0,0.0,0.0026368445640112294,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,2945 Oconnell Forges Apt. 248,Apt. 608
118,3,0,2,0,1,1,2,1,0.0,0.0,1.0,0.0,0.0,0.017023826574703527,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,9869 Brittany Throughway,Apt. 382
119,0,0,0,1,2,4,2,1,1.0,0.9556561314827386,0.019708001754053718,0.9134600278801392,0.04348402484582446,0.011772655768233052,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,9111 Jennifer Gardens,Suite 984
120,0,0,2,3,0,4,0,4,0.0,1.0,0.016901389698337998,0.940067405334266,0.0,0.02271188375408861,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,006 Golden Shores Apt. 145,Apt. 730
121,0,0,0,1,0,2,1,4,0.0,0.9409580305664766,0.018159593401849434,0.9859520716560785,0.02539379136161383,0.01487706696208297,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,7593 Reed Turnpike Suite 741,Suite 706
122,3,3,2,0,4,0,1,1,1.0,0.9234727081187544,1.0,0.9463152989382853,0.027982692765157018,0.014633157785455798,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,67830 Brittany Path Suite 743,Suite 997
123,2,0,1,1,4,0,3,0,1.0,0.0,0.004433523845448074,0.9533114627658898,0.930925918320753,0.00850432159356643,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7178 Bruce Trail Apt. 883,Suite 698
124,3,0,0,0,1,2,1,1,0.0,0.0,0.01504710903770608,0.05215826106102497,0.06744618880371288,0.015385764343785217,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,13842 Osborn Trafficway,Apt. 508
125,3,0,0,3,1,0,2,0,1.0,0.0,1.0,1.0,1.0,0.019377399030923545,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,476 Reilly Fields,Apt. 999
126,0,0,0,1,4,0,3,1,0.9171920386300384,0.0,0.01463396616368413,0.0,0.0,0.0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,749 Melissa Pass Suite 755,Apt. 712
127,2,0,2,3,1,2,3,2,0.0,0.0,0.9157878619448362,0.9728609427426085,0.0,0.016647581960572148,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,06988 Walls Fields,Suite 138
128,0,0,2,1,1,4,1,1,0.9778987441925575,0.9535974371603194,0.021295621001612086,0.0,0.011871526736048476,0.015811110159960066,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,971 Moore Pass Suite 627,Apt. 295
129,0,0,0,3,0,4,1,2,0.02728113519917667,0.0,0.867815628695626,0.9322048389902422,1.0,0.010092998597828681,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,29885 Delgado Centers Apt. 272,Apt. 996
130,2,2,2,3,2,4,1,0,1.0,0.0,0.02025985070358065,0.9358494559720416,1.0,0.7160816707504432,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,712 Sanders Shoal Apt. 574,Suite 227
131,0,0,1,2,1,1,2,4,1.0,0.0,0.008838548012184947,0.931960365211344,0.0,0.0053719454222122,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,573 Parsons Flat,Suite 690
132,0,0,0,1,0,4,0,1,1.0,0.0,1.0,0.9642269092296898,0.06016773455031469,0.017364727652534762,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,82014 David Shore,Apt. 699
133,1,2,1,0,4,0,0,2,0.013756470924020523,0.0,0.0004683851461782262,1.0,0.9035124543056023,0.004080112055749698,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,6948 Raymond Spring Apt. 189,Apt. 548
134,3,0,2,1,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.008933596536119977,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2282 Kelly Islands Apt. 826,Suite 113
135,3,0,2,0,1,0,2,4,0.9799468212772843,0.0,1.0,0.9206102158076459,0.008647851791701909,0.01897970876997355,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,3501 Turner Freeway Apt. 218,Suite 083
136,2,0,2,3,1,2,1,1,0.03178421471938973,0.9303729916873531,1.0,0.9888579008075356,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,62362 Christina Square,Apt. 720
137,0,0,2,2,1,0,0,1,0.9196325618643343,0.0,0.01986136903077162,0.2589030461065589,0.9780812255688018,0.0059534868896304995,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,67776 Paul Rest,Suite 108
138,0,0,0,0,1,0,1,1,0.0,0.9575815158063355,9.861164007949109e-05,0.0,0.0,0.0059915333100272776,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,04409 Holmes Bridge Apt. 007,Apt. 185
139,2,0,2,0,1,0,3,4,1.0,0.9236109839767632,0.018830130073144054,0.9549745962272247,0.8743146000282854,0.0004925087741511644,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,9700 Austin Extension Apt. 298,Apt. 617
140,3,0,2,2,0,0,2,1,0.01907134633241129,0.9361248393838163,1.0,0.9518692282956545,0.9061684313296711,0.015189894675183674,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9645 Weeks Station Apt. 868,Suite 004
141,3,0,2,1,2,0,1,0,0.0,0.9713936278802492,0.01962842321916204,0.028780288263642095,0.935056499963116,0.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,86901 Christina Landing Suite 037,Suite 745
142,0,0,1,1,0,0,3,4,0.9836739096545185,0.010806128420860813,0.7649448701387276,0.9281734533939283,0.053523683256214115,0.011521982227091937,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,372 Ralph Crest,Apt. 735
143,3,0,2,3,0,2,2,1,0.9600016059397989,0.0,0.011473199115157035,0.0013620516646400517,0.0,0.009423796546642106,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,55790 Griffin Stravenue,Apt. 589
144,2,2,2,0,4,0,2,1,0.008827306967768919,0.9795168406959169,1.0,0.009152418798679337,0.0,0.0013869813786199356,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,57506 Brown Freeway Apt. 552,Suite 453
145,2,0,0,2,1,4,1,1,0.0,0.0,1.0,0.9319368033412369,0.0,0.01311099476672775,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,72035 Wright Cliffs Suite 207,Apt. 689
146,0,0,2,0,1,0,2,1,0.9334663926591626,0.0,0.006372781560003914,0.9149718112038047,0.0,0.0002670393991687354,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,630 Joseph Land Apt. 684,Suite 481
147,3,0,0,1,4,2,1,0,0.9192200445546981,0.9466619700678496,0.005409779882943965,1.0,0.9174635827598469,0.012830883541117544,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,9875 Laura Road Suite 390,Suite 313
148,0,0,0,1,1,4,3,0,1.0,0.02030886668163471,0.013471887598214178,0.0,0.0,0.007329076395722212,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,912 Jennifer Place,Apt. 943
149,0,0,1,3,4,0,3,4,0.009041714797064457,0.0,0.0,0.9332922438392963,0.0,0.016126291628666363,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,8158 Tyler Place Apt. 492,Apt. 248
150,0,1,1,3,1,0,3,4,0.9472759804113614,0.0,0.015772436217944375,0.9360122124316981,0.014998100502512086,0.011645637385944882,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0092 Coleman Loop,Suite 735
151,2,1,0,0,1,4,1,1,0.936272299105516,0.9801202543173616,0.022933462984822593,0.9920693682018932,0.0,0.01672866848347119,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1235 Herring Pike Apt. 680,Apt. 457
152,3,0,2,2,1,0,1,1,0.9432592201321702,0.0026378237355190307,1.0,0.0,0.9523003201455164,0.002128450165743318,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,41137 Kenneth Trace Apt. 285,Apt. 218
153,2,0,0,0,0,0,1,4,1.0,0.915898285845265,0.005709861259778412,0.0,0.0,0.015972117059363883,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,7728 Tammy Square Apt. 789,Suite 735
154,3,2,0,0,4,2,3,1,0.0,0.0,0.9579821432896694,0.004043322200690805,0.0193231803329483,0.01028742739597744,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,108 Daniel Crossing,Apt. 854
155,0,0,2,2,4,0,3,4,0.0516969643673192,0.06821360089876241,0.022661623547589046,0.9690995788904364,0.0,0.007783192402755205,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,92281 Joel Mountain,Apt. 593
156,0,0,0,0,1,0,0,1,1.0,0.9489328272945482,0.022200746000535378,0.920294927241507,1.0,0.007903092284047739,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,7188 Krystal Lights Apt. 807,Suite 628
157,0,0,0,3,4,0,1,1,1.0,0.0,0.0014771620900299286,0.9539132915747448,0.9500385739941446,0.01540574479562503,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,127 Wright Loop Apt. 132,Apt. 965
158,0,0,2,1,1,2,0,1,0.945895010410251,0.0,0.022596899004607544,0.0,1.0,0.0101535380505172,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,30896 Dixon Causeway Apt. 976,Apt. 106
159,0,0,0,0,2,4,2,4,0.9747435990729544,0.9256175751876856,0.018960915031654934,0.0,0.0,0.015621888241233041,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,71442 Gonzales Trafficway Suite 798,Apt. 066
160,3,0,2,0,1,2,2,1,0.8660813011285805,0.0,0.017992445385370617,0.0,1.0,0.012960156950052775,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1367 Rhonda Key,Apt. 588
161,0,0,2,1,1,0,2,2,0.9644376093012744,0.9266612780716538,0.01873039807922331,0.0,0.9928334076561036,0.0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0676 Hull Greens,Suite 998
162,0,0,2,3,0,1,3,2,1.0,0.946186613883121,0.012892243391469538,0.908036102174501,0.8631931798342529,0.0020121318920497196,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,003 Kirk Motorway Suite 674,Suite 197
163,3,0,0,2,4,2,0,4,0.03895137069394534,0.9402808849103879,1.0,0.9241233242266028,0.0,0.005335992699620821,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,3720 Torres Highway Apt. 291,Apt. 977
164,3,0,2,0,1,0,3,1,0.9129415943574877,0.9599090085198769,0.017665472362834514,0.9402147445285866,0.9488231710606392,0.0003749264746746158,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,9160 Matthew Ford,Apt. 594
165,0,0,2,1,4,2,1,1,1.0,0.0,1.0,0.0,0.90808094021784,0.015354020837335329,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,41356 Miller Station,Suite 909
166,0,2,2,3,4,0,1,1,0.01464710874338075,0.0,1.0,0.9734192728385513,0.9008399577017796,0.008106427435854253,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1431 Morris Island Suite 989,Apt. 029
167,2,0,0,2,1,0,1,1,1.0,0.0,0.00941714629144608,0.9064472325241559,0.0,0.010858477838410815,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,3356 George Passage,Suite 902
168,3,0,0,0,4,2,0,2,0.9002978250939868,0.0,0.017617765014468545,0.0,0.9263091697018566,0.02102344829150168,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,19189 Anthony Loop,Suite 105
169,2,0,2,0,1,0,1,2,0.9247147762904495,0.9905839732783862,0.0015784460870144608,0.0,0.007179262396970805,0.015725253168253097,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,69770 Stephanie Roads,Apt. 312
170,2,0,0,3,1,2,2,2,0.9959777321095584,0.0,1.0,0.0,0.0,0.010364127634494144,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,97227 Russell Fields Apt. 195,Apt. 139
171,0,0,0,3,4,4,1,2,1.0,0.9457425782776587,0.021302216872317217,0.9062844243937317,0.9794827119447113,0.011414664564594404,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,58748 Smith Port,Apt. 718
172,0,2,2,2,4,0,1,3,0.9925082983574381,0.0,0.015953509187697796,0.9684946562943608,0.0,0.0028710995866624844,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,458 Kennedy Harbors Suite 570,Apt. 446
173,0,0,2,0,4,0,3,1,1.0,0.013618545883696544,1.0,0.9047533032852251,0.0,0.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,94467 Butler Islands,Apt. 173
174,0,0,0,1,1,1,2,2,0.04872026375685785,0.0,0.007638985318432734,0.022659783638188394,0.0,0.010217579519524678,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,47249 Andrew Pass Suite 911,Suite 700
175,3,0,2,0,1,4,2,0,0.0,1.0,1.0,0.9483074234074892,0.8763271258802934,0.004854987359932453,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,754 Fox Spring,Apt. 785
176,0,1,2,0,2,1,3,1,1.0,0.0,0.01419235402402259,0.9413861660460485,0.0,0.008028568920642883,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,621 Dougherty Brook,Suite 122
177,0,0,1,1,0,2,1,2,1.0,0.0,0.010951226651555917,0.9900637859197502,0.9680148194376296,0.012928785465765471,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,06087 Brent Ways Apt. 827,Suite 306
178,0,0,1,2,4,2,1,2,0.01525210677569847,0.9765293386558329,0.013233947444919932,0.9736177144222049,0.0,0.013019544564891747,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,756 Margaret Plains Suite 149,Suite 852
179,3,0,2,1,4,0,3,0,0.0,0.0,1.0,0.039547071059562,0.9309703944843941,0.0026070953109809726,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,910 Hill Isle Suite 068,Suite 150
180,2,2,0,1,4,2,1,2,0.0,1.0,1.0,0.9515415484335177,0.9748095387571161,0.01608634217182251,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,65301 Smith Park Apt. 236,Suite 264
181,3,0,0,1,0,0,0,4,0.0,0.0,0.0073053124396579424,0.9350700605697156,0.9558380394108443,0.013011563258649805,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,29735 Robert Cliffs Apt. 652,Apt. 341
182,3,0,0,0,1,0,1,1,0.8753443397829405,0.0,0.01092515664337305,0.0,0.0,0.012639273526277611,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,80257 Angela Flat,Suite 835
183,2,3,0,0,1,0,1,1,0.04984479217211451,0.0,0.9590986747786654,0.0,0.0,0.02004562094679715,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,9084 Antonio Fall Apt. 360,Suite 950
184,0,0,2,0,1,2,3,4,0.8979650655275422,0.0,0.021015324580328305,0.9820169963341251,0.0,0.015489811788388172,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,766 Kelly Keys,Apt. 016
185,0,0,0,0,1,4,1,1,0.0,0.0,1.0,0.0,0.0,0.015647609281212452,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,906 Choi Inlet Apt. 611,Suite 740
186,0,0,0,2,1,2,1,2,1.0,0.0,0.019784938904589367,0.8381162431309739,0.0,0.00601064666405737,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,93305 Nicole Island Suite 344,Apt. 948
187,3,0,2,0,1,4,3,0,0.9512701766506741,0.9390156827581562,0.014158284719940833,0.9757783372651347,0.0,0.02153956894620199,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,65077 Pruitt Island Apt. 779,Suite 373
188,3,0,1,2,4,0,3,1,0.009776747693174838,0.9691668159040361,0.007831663680945816,0.0,0.0,0.001146804228168014,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,238 Ball Prairie,Apt. 901
189,0,0,0,0,1,4,3,0,0.0,0.9431941981116542,0.005125804878533322,1.0,0.0,0.01900256667015552,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,539 Rogers Land,Suite 226
190,2,0,2,0,2,2,1,2,0.0,0.0,1.0,1.0,0.8707983668557113,0.0026274379478588798,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,78031 Matthew Islands,Suite 687
191,0,0,2,1,4,0,0,1,0.03860444644304823,1.0,0.9031385981324397,0.0,0.0,0.006419582368012379,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,58979 Carlos Brook,Apt. 631
192,0,0,0,1,1,0,1,4,0.00554418952517179,0.9996209540722937,0.01762230546309433,0.942849663037225,0.8718528151132932,0.015022487563728905,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,25275 West Cove,Apt. 677
193,3,0,1,1,1,0,1,2,0.0,0.0,1.0,0.9492277831231611,0.0,0.022072856992851178,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,7394 Jacob Extension,Apt. 998
194,0,0,0,3,1,0,3,0,0.9268696494200759,0.9249773030937325,0.003718649108878407,0.0,0.9634996497920162,0.014278851032081222,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,156 Nichols Stream,Apt. 126
195,0,0,2,1,1,0,0,1,0.0,0.9235978971544874,1.0,0.009321343365366361,0.9135085796836815,0.015813130526473804,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,848 Michael Manors,Suite 210
196,0,0,2,0,2,4,1,2,0.012179186470470707,0.0,0.003521134280527225,0.94914450922204,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,8022 Rick Shore,Apt. 564
197,3,0,2,3,0,0,1,2,0.0,0.022902115715592523,0.010017166349638269,0.9683966433067308,0.9882434903577121,0.01790123798345373,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,62872 White Rapids,Suite 261
198,0,0,0,2,4,0,1,4,0.9628746066050986,0.0,1.0,0.9152275685866167,0.0,0.002312778562177866,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0227 James Route Suite 631,Apt. 043
199,0,0,0,1,1,4,2,4,0.0,0.0,0.01591415711490399,0.07490873798793313,1.0,0.004698559552551003,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,3505 Michael Mountains Apt. 727,Suite 100
200,3,0,1,1,0,4,1,4,0.9090194341693465,0.9354843917014721,0.9224700917358958,0.0,0.8973119151574961,0.017859800437959532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,96412 Gerald Unions,Suite 008
201,3,2,2,0,1,4,1,1,1.0,1.0,0.01609211051865073,0.9134077112277635,0.012799459432912445,0.016437353667349254,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,8301 Angela Parkway,Suite 275
202,0,0,2,1,4,0,1,1,1.0,0.0,1.0,0.9130004228595949,0.0,0.016809351505409267,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,207 Mary Alley Apt. 794,Suite 564
203,0,0,0,0,1,0,1,2,0.9093472985030684,0.9602926609237733,0.005895950962262048,0.9398736141197125,0.9264909140948069,0.021854448504614807,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,438 Williams Rapids,Suite 191
204,0,0,2,2,2,2,3,4,1.0,0.950761410286833,1.0,0.01589626790021969,0.0,0.00496803917172446,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,4604 Taylor Skyway Apt. 153,Suite 735
205,0,0,1,2,4,0,0,1,0.9568011484894101,0.9429474086279317,0.0,1.0,0.0,0.006688294691475503,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,890 Walker Crescent Apt. 832,Apt. 640
206,3,0,1,1,1,4,2,1,1.0,0.0,0.012036996533802512,0.9450158017346151,0.0,0.01501599720784625,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6008 Deborah Place,Apt. 412
207,3,0,0,0,4,0,1,1,0.0,0.0,1.0,0.0,0.0,0.012716694200020705,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,8954 Christopher Trace Suite 698,Suite 825
208,3,0,2,0,1,2,1,4,0.0,0.9545525008295941,0.011902805100294551,0.0,0.0,0.014093410861722331,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,231 Turner Estates Suite 744,Apt. 240
209,0,0,2,1,4,0,1,2,1.0,0.0,0.0,0.0,0.0,0.015189740142900754,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,085 Barnes Ramp,Suite 910
210,2,0,0,3,1,4,3,1,0.9391518376318189,0.9802959414769539,0.019516307079507706,0.0,0.0036805179001950447,0.013783897007577586,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,4496 Matthew Forks Suite 604,Apt. 694
211,0,0,2,1,1,0,3,0,1.0,0.9803390991829938,1.0,0.0,0.0,0.01696555359549784,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0679 Graham Ports Apt. 469,Suite 266
212,2,0,0,3,1,2,1,4,0.0,0.0,1.0,0.0,0.9170717988740807,0.019510199496130982,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,2411 Cole Fort,Apt. 173
213,0,0,1,0,1,4,1,2,0.9362621225917486,0.0,1.0,0.0,0.0,0.01122221106104353,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,07260 Tara Groves,Apt. 957
214,3,0,2,2,1,0,0,0,1.0,0.0,0.02060303028898165,0.008813811134447251,0.0,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,709 Michele Ville Apt. 358,Apt. 791
215,0,0,1,2,1,2,2,1,0.0,0.0,0.015901713765727937,0.0,0.957754100298817,0.015130046325204883,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,982 Sean Club,Apt. 313
216,0,0,1,2,1,2,1,1,1.0,0.9455325306647787,1.0,0.0,0.9163649484951769,0.021674426980139428,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,46957 Amy Pines Suite 432,Suite 716
217,0,0,2,0,4,2,2,1,1.0,0.9406944010586181,0.969442451842841,0.9535129189115445,1.0,0.02156774533245447,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,3134 Gonzalez Ridge Apt. 954,Apt. 578
218,3,0,2,2,4,2,3,1,0.023895368508772583,0.039557035973657693,1.0,1.0,0.9972081031447431,0.0016114908514659083,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,43373 Elizabeth Village,Suite 804
219,0,0,1,2,4,4,1,4,1.0,0.0,1.0,0.0,0.0,0.00095541358120424,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,7064 Gregory Summit Apt. 296,Apt. 349
220,0,0,2,1,4,4,2,2,1.0,0.0,1.0,0.9118921430203584,0.0,0.001334683289973551,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,8399 Johnson Shore,Suite 263
221,3,0,0,0,1,0,1,1,0.8733611642078987,0.03835631472718971,1.0,0.956917633467039,0.9850561562874499,0.01735779659347489,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0684 Amber Station,Apt. 367
222,2,0,1,0,2,0,3,1,1.0,0.9519420666287395,0.0,0.0,0.0,0.01183898088097702,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,835 Alexander Springs,Suite 989
223,3,0,0,1,0,4,1,4,1.0,0.0,1.0,0.918599887081069,0.0,0.012253364921045824,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,372 Deborah Course,Apt. 034
224,0,0,1,2,1,2,2,4,0.023549379814771926,0.95891947465457,1.0,0.953381434673731,0.9478016362280592,0.0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,2673 Gerald Circle,Suite 530
225,0,0,0,3,4,0,3,1,1.0,0.9559547305161166,0.01608682015975375,0.0,0.011095455761113548,0.015803814233009965,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,35123 Walker Gardens Suite 550,Apt. 027
226,0,0,0,2,0,0,3,1,0.9610037118986237,0.0,0.0,0.963925849501228,0.0,0.0011887761083789064,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,170 Bishop Skyway Apt. 490,Apt. 681
227,0,1,0,1,0,2,3,4,1.0,0.0,0.013355041255310778,0.0,0.0,0.011903353592794645,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,876 Gregg View,Suite 881
228,0,0,1,0,1,0,0,2,0.0,0.0,0.015835474221834185,0.991995634823629,0.0,0.004890082285268176,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,930 Archer Road Apt. 170,Suite 983
229,0,0,0,0,2,0,1,4,0.01892771502847325,0.0,0.018148337157596606,0.0,0.0,0.020534810058635177,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,14481 Ashlee Canyon Suite 545,Apt. 535
230,0,0,2,1,2,4,1,1,0.9937517579112154,0.0,0.9061797881263051,0.0,0.9515835270687278,0.012994128296914764,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,38555 Regina Lock Suite 823,Apt. 341
